,Fold n°1,Fold n°2,Fold n°3,Fold n°4,Fold n°5,Fold n°6,Fold n°7,Fold n°8,Fold n°9,Fold n°10,Fold n°11,Fold n°12,Fold n°13,Fold n°14,Fold n°15,Fold n°16,Fold n°17,Fold n°18,Fold n°19,Fold n°20,Fold n°21,Fold n°22,Fold n°23,Fold n°24,Fold n°25,Fold n°26,Fold n°27,Fold n°28,Fold n°29,Fold n°30,Fold n°31,Fold n°32,Fold n°33,Fold n°34,Fold n°35,Fold n°36,Fold n°37,Fold n°38,Fold n°39,Fold n°40,Fold n°41,Fold n°42,Fold n°43,Fold n°44,Fold n°45,Fold n°46,Fold n°47,Fold n°48,Fold n°49,Fold n°50
MDSCs_155Gd_S6_LPS,2.804761714582275,5.058105935400226,4.142535793688151,9.74880981542048,13.63363423300674,4.931471154228769,3.877941122095049,5.644282141338341,5.180486184541877,9.970982874435197,2.225032344287493,7.011939889855834,3.264738573099473,8.687470778675573,22.841356095633977,2.6892132436377865,2.1829425890217724,6.202364443523673,6.809579591610552,19.308473188813295,3.723917762267959,3.86626971124022,5.029733311382569,5.770407762780876,8.152431536060275,4.505231013317982,2.4681713878274483,5.61433914377871,9.473573919657195,8.798648265900965,3.7697725676911613,3.650288128412429,5.973215098383497,5.843121178300325,10.810104672917916,2.636226608554462,5.749495712864904,4.530798248376366,4.904907687641928,14.587736562284139,4.740826667545956,12.018179784521486,4.932294161977305,6.278538277785463,11.12960492045608,5.029749162478849,6.775998767996925,2.423722063775119,5.2995778151168516,7.682911249891068
MDSCs_155Gd_S6_unstim,0.0,-6.651746816454368,0.0,-4.022403161072527,-7.818796656111034,-1.0423322116476332,-2.5195062748294217,-1.912182589538647,-0.6236686859224121,-2.714668310480627,0.0,-4.319796109531412,-1.1478941374000635,-0.7329639821661504,-19.582622457435072,0.0,-2.1997367880535306,-2.2891216854689986,-1.7690561240395664,-13.158277487888123,0.0,-7.435330918477909,-0.2626262896414893,-1.4345793911985776,-1.4975899454716148,0.0,-6.193313977358216,-1.285708011771005,-1.3819610660209838,-2.717649582574913,0.0,-5.929225258038368,-1.670221318909466,-0.0,-8.411693897290819,0.0,-5.896471273244408,-0.19697993761444738,-0.8189951969739433,-6.769793213007089,-1.5325278568164742,-3.2516261458516613,-3.9268043035132174,-2.503145839947746,-4.245681478271301,-0.12442986755020938,-5.725145141238283,-0.0,-1.8520334167750165,-1.752900741847502
MDSCs_156Gd_IkB_GMCSF,-0.0,-0.0,-1.204956724248529,-1.7758446941917703,-3.334628959891279,-0.0,-0.4232899217475659,-0.710695846715812,-0.9713672955218386,-3.4064986162375894,-0.0,-0.0,-0.6663381238660498,-2.1017533590104294,-6.652943133964281,-0.0,-0.0,-0.9770231156937356,-0.9119082571309574,-11.461969460978741,-0.19271091090920664,-1.4878726953495693,-0.0,-1.5376821673696508,-1.6236170062542377,-0.0,-0.49622124251990224,-1.2966192453403176,-1.6703431275619331,-2.7948333021728287,-0.0,-0.41677607556002666,-0.45719622411048977,-0.9862567495020007,-5.138967885725706,-0.0,-1.0995501069465996,-0.08988143333845108,-0.7848180631832253,-5.030980870900219,0.0,-1.6632031854427873,-2.227574689422172,-1.2687292656599964,-3.9062360397208877,-0.17622395517219927,-0.9496607514508638,-0.0,-0.8559349787449947,-2.3704775784509198
MDSCs_156Gd_IkB_IFNa,0.668472002403038,1.0791414325411965,0.0,0.0,-0.3311659384743682,2.5625852230188277,0.7985917160185746,0.0,0.0,-0.0,0.8366072071345599,1.8468659953265185,0.0,-0.0,-1.2978308580261364,0.74047781637115,1.656202521143571,0.0,0.0,-6.948145275161253,1.0037377338808147,0.39578876043807676,0.26459388064848904,0.0,-0.0,1.7752184781929308,0.6297130246364229,0.0,0.0,-0.0,1.7183158844695627,0.7805865268776936,0.0,0.0,-1.5314550817759849,0.7233535238476686,0.0,0.09292549638608216,0.0,-1.0752879638388493,2.868513875660565,0.6241475915101125,0.0,0.0,-0.9934514645948301,1.1707516662432476,1.4656623113089733,0.0,0.0,-0.1537152332416686
MDSCs_156Gd_IkB_IL246,0.0,-1.6278505627343114,-1.0684175503140356,-2.2443089253636446,-4.387910115318639,-0.0,-0.9290370130520809,-0.6441394999579917,-1.3041666159873622,-2.9349726804169833,-0.0,-1.501427499015743,-0.5395285738486594,-1.9231982768567553,-8.6930234401222,0.0,-0.08919327475760237,-1.7805320197155396,-1.2405972732484973,-9.904699033322927,-0.0,-2.693242380485775,-0.31643573578314416,-1.7455445504632758,-1.0393508293570217,0.0,-1.2658239125912554,-1.3199241358999638,-1.9375194865027026,-2.7185397113506333,0.0,-1.5893060914292156,-0.1845821035115216,-1.8592573836689816,-4.288693782277984,0.0,-0.7791703404445169,-0.4957809138108155,-1.1258578908823365,-6.064107672755403,0.0,-2.000212024365135,-1.9415075215319841,-1.794727642336585,-4.171801024565673,0.0,-1.6996642122051124,-0.003918021844727778,-0.9392904258203725,-2.6811313444267637
MDSCs_156Gd_IkB_LPS,-0.02121202427170743,-0.0,-0.8885161078120228,-3.786926987618561,-3.632823715775643,-0.7158087619484238,-0.0,-0.8258840108944006,-2.3351790362749587,-3.3858747728680316,-0.07262337937004479,0.0,-0.556555458891352,-3.475545216921713,-6.796277519528217,-0.13354141190571417,0.0,-0.8209196770517545,-2.4935365899653865,-8.200863649490685,-0.5022189950576118,-0.39323264573635214,-0.05666645383941269,-3.13212177503347,-1.8995884737281805,-0.0093712429155592,-0.0,-0.6966933920558369,-3.612701286812887,-2.7525672163853026,-0.03264312008520821,-0.11516863593402266,-0.43857250369672596,-2.5972421851181857,-4.4918520349737925,-0.05330271724413635,-0.0,-0.9619485270863561,-1.7605802028847768,-5.23311379487568,-0.0,-0.12367752397849781,-2.0826247728654566,-2.3618119107183473,-4.18716203245437,-0.0,-0.0,-0.5692788168079899,-1.8833827927135902,-3.153992056943641
MDSCs_156Gd_IkB_unstim,0.5265010326143489,0.0,1.298240867696128,5.242408760319262,4.765392772061956,1.5077073191102857,0.2655652049472918,1.3965669056807575,2.9356931763768954,4.302170175538102,0.530531045577883,0.04066833277771599,1.0415257128684827,4.427580846859148,8.375982934883554,0.5726347780305838,0.0,1.4410123363427692,3.317032101231805,8.974554977097132,0.9817566794183588,2.235199088439677,0.23893045615636244,3.984140889279572,2.553061508344193,0.5431368341992663,0.6700727191626971,1.351857102193851,4.51867623623535,3.6527711656265147,0.6821045120090805,0.9220817911578992,0.9495816461399681,3.4230227538958875,5.328825588437386,0.5852598539483854,0.18873720909682842,1.484624430394388,2.276264603326257,6.160555731480006,0.5616122526570098,0.9801056711724957,2.8113906671619433,3.2589545303068763,5.1594828755402045,0.5348081811064549,0.0595503532041712,0.9046761482520823,2.553105928159613,3.909672553534402
MDSCs_159Tb_MAPKAPK2_GMCSF,-7.935197996594273,-24.859654838714466,-15.713471065007907,-22.71010552709681,-28.476853914796354,-24.806464969513005,-19.235941020936046,-15.561458663311178,-11.186607296099425,-18.421844537983105,-8.362821671560448,-28.267553452378426,-12.4866275211714,-17.953012424325493,-65.21459397395573,-8.327595026449801,-19.64574169462979,-20.723411798453004,-13.34834007175436,-48.06138517308268,-12.117186494784184,-28.303232697505873,-14.276864630194376,-16.26540236873223,-8.718360373806924,-13.859465384558295,-24.040441813404193,-18.687113695208645,-17.31993898227268,-13.822881903425207,-14.067900950651968,-25.500769086416895,-10.76529278666796,-13.91737245125674,-31.389215349427744,-8.378223139172276,-27.444881537300617,-15.29812124358307,-10.084517576979382,-28.860897104094732,-21.08108423134274,-32.22532875449256,-26.420357019412442,-16.390659480024247,-17.801391133953395,-9.766551475877627,-28.58492086123119,-9.876632717204286,-13.012041646631811,-11.26012420080022
MDSCs_159Tb_MAPKAPK2_IL246,-0.0,0.0,-0.0,0.0,-0.4296143719041499,-1.0939661810572485,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-2.1911265628694645,-0.0,-0.0,-0.0,-0.0,3.157027232751897,-0.0,-0.33605222283512265,0.0,-0.0,0.1686329343242356,0.08727075030863242,-2.3613033751070502,-0.0,0.0,0.1069451747846429,-0.0,-1.129442576653651,0.0,0.0,0.0,-0.0,-0.2704117333813426,-0.0,-0.0,3.6503492229333854,0.0,-0.4312025922086828,-0.0,-0.0,0.0,0.0,-0.028676490495762937,-0.0,-0.0,0.33995034887351877
MDSCs_159Tb_MAPKAPK2_LPS,0.3074501825677594,4.655820605836133,4.223098141532159,21.01388613550929,32.450312289280575,9.08692235763911,1.8635645902559943,2.0128349455925223,13.355797110363318,21.53975554256026,2.5786279213707703,5.031197107649902,1.9549948525318357,17.343895988863167,47.94453583674648,0.876369078677451,5.127402206995545,0.11028356640792338,15.285448400566654,57.37402072513956,3.276651507743334,13.590401239665333,2.7912424494404195,16.18548088098642,12.205886884013628,2.423889649825996,10.562643387170448,4.537581287196483,17.49529625316358,16.841589612603848,3.9156960719274823,6.67553925395722,0.0,16.095233952314587,26.84963917454695,2.272734874280284,0.0,2.1134031455209668,11.694470863463044,38.372945627565706,7.068317932798849,8.82526780005484,5.768686943867328,15.77597887369393,24.662009880047716,3.0408976560726404,5.9729857171921985,0.8603741446473582,12.077473292791126,19.033243860067266
MDSCs_159Tb_MAPKAPK2_unstim,0.0,0.3138142114234171,0.0,1.9289997858765173,-0.0,0.0,0.41349046026618513,0.0,0.818138503451248,0.7162285228877453,0.0,0.2862131958890995,0.0,1.409480964972184,-0.0,0.0,0.1939576101603813,0.0,0.5922685217834363,1.9765305560421937,0.0,0.36132387568032864,0.0,1.2654702208129809,0.041688089172861036,0.0,1.141149688226931,-0.0,1.278790809082911,0.529445439443223,0.0,0.36461586999850715,0.0,1.6135587369196822,0.0,0.0,0.41126184290199486,0.0,0.694274372986149,0.0,0.046145586403153326,1.4036490844556433,-0.0,0.8469997071441933,0.06695133955154271,0.0,0.9511904133864154,0.0,0.6531440178518814,0.1687834491545128
MDSCs_166Er_NFkB_GMCSF,0.0,0.21595967502806354,-0.0,0.4324239007949168,-0.0,0.0,0.48217696374653246,-0.07728128860792147,1.4322390029970178,0.0,0.003991230576444215,0.0,0.0,0.9591066030157662,-2.200861674910741,0.0,0.0,-0.0,0.5562770808913294,-5.603763719038627,0.0,0.0,0.0,0.37208529609883034,0.4227389777095425,0.0,0.4964940545795486,-0.0,1.4049563661043651,-0.0,0.0,0.07610814829300597,-0.0,0.4234403499451022,0.0,0.0,0.99953198105853,-0.0,0.9925395137862145,-1.0426606396218714,0.0,-0.05322616807400574,-0.08441522021061776,1.0734055281474304,0.2983397329126291,0.0,-0.0,-0.0,1.1296023593628584,0.035164904551806875
MDSCs_166Er_NFkB_IFNa,1.0950926565417587,5.432460390838205,1.8979181489840513,3.9156435267842657,6.658610806597557,3.9615412691741856,4.611134179954925,1.5800984959705897,2.842331190379123,3.1798145426557123,1.3349860629441619,6.230036102778733,1.670490727769585,2.9886123947847487,11.080384355593994,1.2336065343964135,4.751085578799863,2.06816664853902,2.9047305423936316,7.435097996267413,2.0438555915148893,7.300680583798484,1.5079304174244934,2.495255542077099,2.2373942780072418,2.1921600925370965,4.863830923209997,2.01298877520958,3.900694908321222,3.2106757984359557,1.7662543862165478,6.343361258041493,1.1803864643137065,3.1030771880548307,5.5304064595350635,1.1907331163807837,5.465842806673136,1.814272818606357,1.9771102945691497,7.5090375145220785,4.012614204540754,6.021819001685976,2.9629644550129473,3.3973159511659308,3.351630747983032,1.5488944462730523,6.96936566751017,0.8050207081991688,2.2436520792802193,3.0874209628731237
MDSCs_166Er_NFkB_IL246,0.0,0.0,0.1632312058558583,1.4864536331776532,0.8724060333057206,0.0,0.0,0.3129267566232866,1.0159470960614727,0.46334320971711845,0.0,-0.0,0.0,1.6750211070386694,1.748558351034558,0.0,0.0,0.41713256683476974,0.6425255932364937,2.008548581747257,0.0,0.0,0.5723465257188655,0.6119128247428541,0.6299475491128809,0.0,0.0,0.25436402618953474,1.7157155206994077,0.0,0.0,0.0,0.18330451187579985,0.5009707199316916,2.003810575210847,0.0,0.0,0.680233539115177,0.3376306335573666,0.9144880533779897,0.0,-0.0,0.6987564547167073,1.196930395476559,0.803446922243477,0.0,-0.0,0.0,0.9343234165337481,0.40558003419274763
MDSCs_166Er_NFkB_LPS,-0.6216539109572684,-2.837230533844271,-0.5326025195604016,-0.0,-0.5648992979329758,-2.5481721056636877,-2.1579469068389074,-0.0,-0.056187301882073035,-0.21106002768462512,-0.0,-4.038088156950572,-0.0,-0.0,-6.3163987745511845,-0.2501840008621839,-2.1297891704593033,-0.33693146492998777,0.0,-8.040763160975994,-0.2766110875678666,-6.376241419513383,-0.0,-0.0,0.0,-0.2532679904266185,-4.533650497232321,-0.0,-0.0,-0.6211173107292166,-0.7577727542607599,-3.4162938947579757,-0.0,-0.2749589706715173,-1.8517114754840216,-0.2073769736090545,-3.2553098661486497,-0.0,-0.0,-2.946683670079568,-1.1879722367218113,-7.259356151620702,-0.0,-0.10851306164200282,-0.04055507344212656,-1.2364382544196586,-4.519348340113465,0.0,-0.0,-0.0
MDSCs_166Er_NFkB_unstim,-0.0,-1.6281886014701206,-0.0,0.0,-0.338253363931954,-0.2845194326226441,-0.6859763468936739,-0.0,-0.0,-0.0,-0.0,-1.0735403597276634,-0.0,-0.0,-2.769858773894243,-0.0,-1.2044047360192347,-0.0,-0.0,-0.4716950461077865,-0.0,-2.1699604864819735,-0.07527023740389494,0.0,-0.0,-0.0,-1.4879401871553817,-0.17922695313353634,-0.0,0.0,-0.0,-1.7309162982642352,-0.0,0.0,-0.4121429803615586,-0.0,-1.7017779140590588,-0.05016619423041273,0.0,-0.0,-0.19885091333666335,-1.000678788648095,-0.9198519377008623,-0.0,-0.11462807297374845,-0.0,-1.27690984640179,-0.0,0.0,-0.0
MDSCs_167Er_ERK_GMCSF,-1.6379289603658158,-6.355654414439393,-2.5585220696444204,0.0,-3.0532984313448783,-4.161026520161105,-4.388933523558368,-3.5216922148090513,0.14581779915503168,-3.388927567047179,-0.7341372026682919,-6.387695268591684,-2.26920114865461,-0.0,-4.410290563991676,-0.986268950936497,-4.722745606154616,-3.944402084179826,0.09300381462135965,-7.759299194867959,-0.5885200550017557,-11.705267729672846,-1.5803711210869862,0.0,-1.677534275596503,-1.2081098706911957,-8.152626892128167,-3.220084327470641,-0.0,-1.0331702249776575,-2.3283166803768447,-6.022762819210756,-2.6114022083828163,0.27171125852079875,-5.716855575775033,-1.6553168738600978,-7.027703478445636,-2.178014429332357,0.0,-4.831912590244068,-1.0470844494453335,-12.333249529965073,-7.029391833927859,-0.0,-1.7798969630471544,-2.9822535064894944,-8.993664987214949,-0.4537011115186084,0.0,-0.8451017516021527
MDSCs_167Er_ERK_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60110615872252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDSCs_167Er_ERK_IL246,-1.4476876348409118,-5.110842621353751,-2.3394853528160993,-1.751647056487478,-4.328776399209476,-6.1308758958970415,-3.324508075101839,-2.320804163793942,-0.47868636638380935,-2.4347381889750843,-1.1100031272553832,-5.453844505933309,-1.5837614740826633,-2.231725943952954,-10.85682342367227,-1.6709542393695132,-2.9984985425545125,-2.8054609099265497,-0.7441702714405808,-8.864867020699636,-1.8765872777658208,-7.446372954998758,-1.8827013167969477,-0.9887167950199723,-1.104182446767788,-2.288457763517521,-4.988741432463646,-2.87666504158966,-1.5605607781951958,-2.404018798774502,-2.8101345793500414,-5.220216918268144,-1.421598966549472,-0.7158577884413947,-4.495032798973748,-1.2242031957327995,-5.975860865149494,-2.472905450308056,-0.0,-5.109742159359112,-4.78979248324912,-7.5817706690591296,-5.22786159083589,-0.5993578306101488,-3.6306043250329285,-2.5371078924239603,-6.174165027760424,-1.098877952568462,-0.02887496278738536,-1.6900486334138378
MDSCs_167Er_ERK_LPS,-0.0,-7.366445732763205,-0.32880687224561034,-0.0,1.5796478202353201,-0.0,-3.2616563694275786,-1.5936999559301122,0.0,-0.0,-0.0,-5.491798843563604,-0.08466225559703194,-0.0,1.6491149036829338,-0.0,-4.337389500647192,-0.6120777860570702,0.0,-0.052784872313511484,-0.0,-7.0809243222502465,-0.4664447589074707,-0.0,0.0,-0.0,-6.472354035912839,-0.0,-0.0,-0.0,0.0,-5.703307946124022,-0.8182530600124193,0.0,-0.5098280135664676,0.0,-5.023037576545322,-1.132421295501003,0.0,-0.1848044640530212,-0.8039300262044168,-4.5320710836418865,-2.497033629081814,-0.0,0.9834340630390065,-0.0,-5.564773980036827,-0.3212561743720165,-0.0,0.0
MDSCs_167Er_ERK_unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDSCs_168Er_STAT6_IFNa,26.426306014309024,55.711509633244695,29.973703798564696,57.6144977908775,61.278299944780706,50.40790851303648,46.32468080873624,28.709165315230614,42.69820510052671,52.78155339961292,27.915332596135993,59.1751438483884,24.01666284754866,54.04928094785187,76.3940459478417,28.5102879047365,43.54020058699643,31.97319506103922,43.21550537325191,85.07221325928026,34.01278358011728,62.62340726725738,25.069759819006112,46.22541914643464,39.53963119277997,34.80576342959067,48.98022194134589,34.551214420348366,56.25737584817879,46.61871341370681,33.55463228304873,56.86095983241227,23.52796864850433,47.63370805436372,60.37697541534231,26.870830545836593,59.466228547091895,28.96314198483647,34.02688563144903,71.37090412880782,43.20437351973786,61.58279418072962,40.57596427520835,45.47429008637847,59.84230700038756,33.45961847183653,62.794705196635135,21.14331940534355,38.445318704348104,45.716626450146954
MDSCs_168Er_STAT6_IL246,31.446163209439735,37.54187409358664,33.82121113171329,45.73365154044178,59.00421086270878,38.57550518099328,40.18218415869078,30.523639110165945,40.36149309507267,52.56376858464017,29.034813568336432,44.72639382588791,25.154379193749815,49.500407416057875,78.0140848976743,28.868832797874973,40.38699490664503,30.85743170989445,37.66352191221727,89.12064453936514,35.88358079635234,47.160231579276505,26.825383567969194,38.797459718454434,43.3721519086006,37.43683344801617,37.557476740297666,33.862595289661854,48.368288130303355,47.424369451320786,35.72558485232799,39.80256447349854,26.913566428143962,40.76029114275554,62.571704576271294,29.916109220597143,42.272109205297426,30.94827586310583,33.707860584293336,67.55714224669047,42.21052688001466,42.45738183357657,35.96807172103257,42.37131238434647,60.50206809269006,40.81332958801158,33.84309698288154,24.131652650988507,36.84686136204705,46.14899425894052
MDSCs_168Er_STAT6_unstim,-0.0,-0.0,-0.0,0.0,-0.6248451037029972,-0.27425425416780064,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-1.3340150215461515,-0.0,-0.0,-0.0,0.0,-1.511892604183073,-0.0,-0.0,-0.0,0.0,-0.0,-0.03199558105575349,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.41055454497057736,-0.0,-0.0,-0.0,0.0,-0.966629045154848,-0.17959216355818305,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
ncMCs_149Sm_CREB_GMCSF,-1.3338738454585612,-0.3383070060032156,-0.3804732528627213,-0.08414612357212851,-0.0,-1.1576753368079697,-1.2974626113821655,-1.9180266276052158,0.0,-0.4832936787480226,-0.2813639695365084,-0.0,-1.1959309752942262,-0.0,-0.17011667441964082,-0.0,-0.8416247106999813,-1.9057267729306384,-0.0,0.3412862848233254,-0.6991114032279511,-4.738516460874712,-0.0,-0.0,-0.27250278681217227,0.0,-7.029626038008667,-0.19396923162004287,0.0,-0.882363184365963,0.0,-4.248679361178257,-1.4184450795391446,-0.0,0.0,-0.3128997513773493,-2.3071702709593067,-0.0,-0.0,-0.590408500978948,-0.0,-1.1477555416663383,-3.9944322599875934,-0.0,-1.147473582632153,-1.9438412845880602,-3.6323860299558843,0.0,-0.0,-0.32692477128574055
ncMCs_149Sm_CREB_IFNa,-0.0,-0.047103504469085976,0.0,0.0,1.1533697072366405,0.0,-0.0,0.0,0.17683653805700614,0.0,-0.0,0.0,0.0,0.08196359610295798,0.13001058818053862,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.3901248893699161,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.15048102781334827,0.0,0.0,0.0,-0.0,0.09242747813223318,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
