,C'=' 0.010,C'=' 0.044,C'=' 0.078,C'=' 0.112,C'=' 0.147,C'=' 0.181,C'=' 0.215,C'=' 0.249,C'=' 0.283,C'=' 0.317,C'=' 0.351,C'=' 0.386,C'=' 0.420,C'=' 0.454,C'=' 0.488,C'=' 0.522,C'=' 0.556,C'=' 0.590,C'=' 0.624,C'=' 0.659,C'=' 0.693,C'=' 0.727,C'=' 0.761,C'=' 0.795,C'=' 0.829,C'=' 0.863,C'=' 0.898,C'=' 0.932,C'=' 0.966,C'=' 1.000
artificial.749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.009,0.017,0.028,0.036,0.052,0.069,0.084,0.098,0.111,0.126,0.144,0.156,0.168,0.177,0.189,0.201,0.209,0.215,0.222,0.225,0.232
artificial.750,0.0,0.0,0.0,0.0,0.0,0.01,0.076,0.226,0.363,0.441,0.508,0.568,0.621,0.66,0.704,0.732,0.754,0.772,0.785,0.801,0.808,0.818,0.822,0.826,0.826,0.826,0.83,0.833,0.835,0.837
artificial.751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.037,0.051,0.067,0.088,0.1,0.115,0.135,0.15,0.166,0.177,0.182,0.191,0.2,0.207,0.211,0.218,0.229,0.234,0.235,0.241,0.248
artificial.752,0.0,0.0,0.0,0.003,0.012,0.012,0.012,0.011,0.011,0.011,0.013,0.013,0.02,0.022,0.026,0.033,0.037,0.04,0.045,0.048,0.053,0.059,0.061,0.065,0.066,0.069,0.073,0.073,0.073,0.074
artificial.753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.014,0.034,0.051,0.079,0.106,0.136,0.153,0.174,0.195,0.217,0.239,0.26,0.278,0.292,0.317,0.333,0.352,0.364,0.374,0.384,0.389
artificial.754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.01,0.017,0.054,0.111,0.154,0.176,0.2,0.211,0.224,0.233,0.242,0.251,0.264,0.27,0.276,0.278,0.281,0.283,0.286,0.288,0.288
artificial.755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.004,0.004,0.004,0.004,0.004,0.003,0.003
artificial.756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.01,0.028,0.049,0.074,0.109,0.152,0.192,0.227,0.258,0.291,0.323,0.349,0.367,0.381,0.388,0.394,0.406,0.413,0.422,0.426,0.431,0.44
artificial.757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.012,0.033,0.073,0.105,0.138,0.162,0.185,0.203,0.221,0.237,0.249,0.259,0.272,0.277,0.283,0.294,0.303,0.31,0.312,0.32
artificial.758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001
